reporter_name,reporter_iso,year,gdp_growth_annual_pct
Faroe Islands,FRO,2019,4.53851028676189
Faroe Islands,FRO,2018,2.76370952267429
Faroe Islands,FRO,2017,3.51201367488443
Faroe Islands,FRO,2016,1.38644795938293
Faroe Islands,FRO,2015,0.958001934486234
Fiji,FJI,2024,3.53085896076352
Fiji,FJI,2023,9.44245856738313
Fiji,FJI,2022,17.7451269773594
Fiji,FJI,2021,-4.3459619989752
Fiji,FJI,2020,-17.1835352599354
Fiji,FJI,2019,-0.581946590349759
Fiji,FJI,2018,3.812350939512
Fiji,FJI,2017,5.35336434979577
Fiji,FJI,2016,2.44565202449249
Fiji,FJI,2015,4.50120064471365
Finland,FIN,2024,0.374566568538427
Finland,FIN,2023,-1.28973484453397
Finland,FIN,2022,0.763041912763526
Finland,FIN,2021,2.67634641498897
Finland,FIN,2020,-2.49103605535707
Finland,FIN,2019,1.34973845741737
Finland,FIN,2018,1.19297759742292
Finland,FIN,2017,3.30337003591039
Finland,FIN,2016,2.57193414898754
Finland,FIN,2015,0.466503766322674
France,FRA,2024,1.19046798275883
France,FRA,2023,1.43921494437743
France,FRA,2022,2.71676264185913
France,FRA,2021,6.88233783360239
France,FRA,2020,-7.44064589948231
France,FRA,2019,2.02744646419237
France,FRA,2018,1.64590872395887
France,FRA,2017,2.08361485997399
France,FRA,2016,0.860031075424033
France,FRA,2015,1.06675474783462
French Polynesia,PYF,2024,1.12638897730247
French Polynesia,PYF,2023,2.77284077155413
French Polynesia,PYF,2022,2.9373470716322
French Polynesia,PYF,2021,3.36590242421546
French Polynesia,PYF,2020,-10.5738138632489
French Polynesia,PYF,2019,2.68946658143334
French Polynesia,PYF,2018,1.80687498305207
French Polynesia,PYF,2017,4.29263363103487
French Polynesia,PYF,2016,2.30219823670438
French Polynesia,PYF,2015,1.80334081452726
Gabon,GAB,2024,3.39403899521831
Gabon,GAB,2023,2.43893665041031
Gabon,GAB,2022,3.03761449525692
Gabon,GAB,2021,1.46795731508091
Gabon,GAB,2020,-1.8377610635094
Gabon,GAB,2019,3.92080879452831
Gabon,GAB,2018,0.83791658082157
Gabon,GAB,2017,0.472642030911146
Gabon,GAB,2016,2.09144220829562
Gabon,GAB,2015,3.8788993950789
"Gambia, The",GMB,2024,5.55126065805138
"Gambia, The",GMB,2023,5.91679576551141
"Gambia, The",GMB,2022,5.49299823010114
"Gambia, The",GMB,2021,5.25596878816744
"Gambia, The",GMB,2020,0.591487287873974
"Gambia, The",GMB,2019,6.22205315994859
"Gambia, The",GMB,2018,7.23489033258579
"Gambia, The",GMB,2017,4.8226112492757
"Gambia, The",GMB,2016,1.94335965478776
"Gambia, The",GMB,2015,4.0580738039996
Georgia,GEO,2024,9.67979379712661
Georgia,GEO,2023,7.83220126555726
Georgia,GEO,2022,10.9585321385624
Georgia,GEO,2021,10.6442336580969
Georgia,GEO,2020,-6.2904717853839
Georgia,GEO,2019,5.38071926589951
Georgia,GEO,2018,6.062036412677
Georgia,GEO,2017,5.15990261658827
Georgia,GEO,2016,3.45021517996871
Georgia,GEO,2015,3.35102350265353
Germany,DEU,2024,-0.495851897260366
Germany,DEU,2023,-0.869647578573321
Germany,DEU,2022,1.8092581243061
Germany,DEU,2021,3.90999994204108
Germany,DEU,2020,-4.13191443239947
Germany,DEU,2019,0.977734697038784
Germany,DEU,2018,1.13569604599849
Germany,DEU,2017,2.797906720551
Germany,DEU,2016,2.22222216259371
Germany,DEU,2015,1.66300602334775
Ghana,GHA,2024,5.84746854280382
Ghana,GHA,2023,3.14009100080186
Ghana,GHA,2022,3.80484978178042
Ghana,GHA,2021,5.07646643533542
Ghana,GHA,2020,0.513941670628171
Ghana,GHA,2019,6.5077747939152
Ghana,GHA,2018,6.20007768127284
Ghana,GHA,2017,8.12889488100956
Ghana,GHA,2016,3.37346574966936
Ghana,GHA,2015,2.12075933817334
Gibraltar,GIB,2024,
Gibraltar,GIB,2023,
Gibraltar,GIB,2022,
Gibraltar,GIB,2021,
Gibraltar,GIB,2020,
Gibraltar,GIB,2019,
Gibraltar,GIB,2018,
Gibraltar,GIB,2017,
Gibraltar,GIB,2016,
Gibraltar,GIB,2015,
Greece,GRC,2024,2.0865743380603
Greece,GRC,2023,2.13591131996631
Greece,GRC,2022,5.52198580589408
Greece,GRC,2021,8.65449786002131
Greece,GRC,2020,-9.19623149726978
Greece,GRC,2019,2.27718065334808
Greece,GRC,2018,2.06467207892409
Greece,GRC,2017,1.47312472702352
Greece,GRC,2016,-0.0317947678412054
Greece,GRC,2015,-0.228301892172851
Greenland,GRL,2024,
Greenland,GRL,2023,0.865961986998158
Greenland,GRL,2022,2.00455580865604
Greenland,GRL,2021,1.63409410992996
Greenland,GRL,2020,0.250789762104304
Greenland,GRL,2019,2.83217756798683
Greenland,GRL,2018,0.62306542854094
Greenland,GRL,2017,0.0527281828800312
Greenland,GRL,2016,4.68195410972302
Greenland,GRL,2015,-2.52931802394475
Grenada,GRD,2024,2.3996478454327
Grenada,GRD,2023,4.52657497450693
Grenada,GRD,2022,7.31023806981959
Grenada,GRD,2021,4.6977240232674
Grenada,GRD,2020,-13.7566222572107
Grenada,GRD,2019,0.676511738873756
Grenada,GRD,2018,4.36144039364797
Grenada,GRD,2017,4.43867566948151
Grenada,GRD,2016,3.7396039558691
Grenada,GRD,2015,6.44522314693144
Guam,GUM,2024,
Guam,GUM,2023,
Guam,GUM,2022,5.09986426216793
Guam,GUM,2021,2.0581832574708
Guam,GUM,2020,-10.5188595714539
Guam,GUM,2019,2.52360203340596
Guam,GUM,2018,-0.828231904933389
Guam,GUM,2017,0.890099909173486
Guam,GUM,2016,0.18198362147406
Guam,GUM,2015,0.825688073394488
Guatemala,GTM,2024,3.71558453779777
Guatemala,GTM,2023,3.52430434049013
Guatemala,GTM,2022,4.15492196609047
Guatemala,GTM,2021,8.04170398855833
Guatemala,GTM,2020,-1.78555117570465
Guatemala,GTM,2019,4.01789830861587
Guatemala,GTM,2018,3.40687328176345
Guatemala,GTM,2017,3.0798512212244
Guatemala,GTM,2016,2.6778031930216
Guatemala,GTM,2015,4.09217170075418
Guinea,GIN,2024,5.35004659049265
Guinea,GIN,2023,5.54172668627702
Guinea,GIN,2022,3.97240784200721
Guinea,GIN,2021,5.5823328114905
Guinea,GIN,2020,4.70459096113575
Guinea,GIN,2019,5.61691446889876
Guinea,GIN,2018,6.35849192736715
Guinea,GIN,2017,10.3000053427355
Guinea,GIN,2016,10.82062719659
Guinea,GIN,2015,3.82591056949435
Guinea-Bissau,GNB,2024,4.40920107183611
Guinea-Bissau,GNB,2023,4.63052364601562
Guinea-Bissau,GNB,2022,5.45776090019501
Guinea-Bissau,GNB,2021,5.0173096003907
Guinea-Bissau,GNB,2020,2.89149979806913
Guinea-Bissau,GNB,2019,5.32749571119344
Guinea-Bissau,GNB,2018,3.76145359637003
Guinea-Bissau,GNB,2017,4.66367943913264
Guinea-Bissau,GNB,2016,5.4326782650304
Guinea-Bissau,GNB,2015,6.1340893623123
Guyana,GUY,2024,43.8192726391966
Guyana,GUY,2023,33.795011115873
Guyana,GUY,2022,63.3346343654855
Guyana,GUY,2021,20.0599975568418
Guyana,GUY,2020,43.479651716849
Guyana,GUY,2019,5.35284003535665
Guyana,GUY,2018,4.44091288475967
Guyana,GUY,2017,3.73449154571284
Guyana,GUY,2016,3.80745626378814
Guyana,GUY,2015,0.687404590619494
Haiti,HTI,2024,-4.18495104762965
Haiti,HTI,2023,-1.86388420254838
Haiti,HTI,2022,-1.68198396897978
Haiti,HTI,2021,-1.79823988931486
Haiti,HTI,2020,-3.30550546965893
Haiti,HTI,2019,-1.72309699839232
Haiti,HTI,2018,1.66781095484656
Haiti,HTI,2017,2.51027134544685
Haiti,HTI,2016,1.81246807847532
Haiti,HTI,2015,1.40000000859727
Honduras,HND,2024,3.63240745450875
Honduras,HND,2023,3.57584760454412
Honduras,HND,2022,4.14356194013767
Honduras,HND,2021,12.5652843771279
Honduras,HND,2020,-8.96508223267296
Honduras,HND,2019,2.55963434592314
Honduras,HND,2018,3.84499476966735
Honduras,HND,2017,4.84291391050387
Honduras,HND,2016,3.89297219726413
Honduras,HND,2015,3.84007997093951
"Hong Kong SAR, China",HKG,2024,2.62936861207362
"Hong Kong SAR, China",HKG,2023,3.15034461759902
"Hong Kong SAR, China",HKG,2022,-3.68528359281325
"Hong Kong SAR, China",HKG,2021,6.45443038333934
"Hong Kong SAR, China",HKG,2020,-6.54479640529367
"Hong Kong SAR, China",HKG,2019,-1.67242865968056
"Hong Kong SAR, China",HKG,2018,2.84690922660509
"Hong Kong SAR, China",HKG,2017,3.79610937243891
"Hong Kong SAR, China",HKG,2016,2.17544820327555
"Hong Kong SAR, China",HKG,2015,2.38780116013344
Hungary,HUN,2024,0.709070599066038
Hungary,HUN,2023,-0.817107370513455
Hungary,HUN,2022,4.15238057779229
Hungary,HUN,2021,7.22291580811137
Hungary,HUN,2020,-4.33872540024058
Hungary,HUN,2019,5.07718495088933
Hungary,HUN,2018,5.60613813768876
Hungary,HUN,2017,4.12418389451805
Hungary,HUN,2016,2.43864141309342
Hungary,HUN,2015,3.65981615406955
Iceland,ISL,2024,-1.2828764442695
Iceland,ISL,2023,5.0322597376242
Iceland,ISL,2022,8.85729897856851
Iceland,ISL,2021,5.18057190719905
Iceland,ISL,2020,-6.64587810456635
Iceland,ISL,2019,1.13821227336888
Iceland,ISL,2018,4.66077036232377
Iceland,ISL,2017,3.48506704155555
Iceland,ISL,2016,6.21808764670307
Iceland,ISL,2015,3.76859020213645
India,IND,2024,7.09927893176518
India,IND,2023,7.210224629335
India,IND,2022,7.6093649776932
India,IND,2021,9.68959249191741
India,IND,2020,-5.77772470687303
India,IND,2019,3.87143694070524
India,IND,2018,6.45385134495295
India,IND,2017,6.79538341902422
India,IND,2016,8.25630550176662
India,IND,2015,7.99625378567987
Indonesia,IDN,2024,5.03257477088519
Indonesia,IDN,2023,5.04883117855516
Indonesia,IDN,2022,5.30719722664799
Indonesia,IDN,2021,3.70288562827751
Indonesia,IDN,2020,-2.06551182934165
Indonesia,IDN,2019,5.01928768046282
Indonesia,IDN,2018,5.17429153955024
Indonesia,IDN,2017,5.06978590134916
Indonesia,IDN,2016,5.03306918280177
Indonesia,IDN,2015,4.87632230022123
"Iran, Islamic Rep.",IRN,2024,3.66312057949303
"Iran, Islamic Rep.",IRN,2023,5.33235116079808
"Iran, Islamic Rep.",IRN,2022,4.35281087521344
"Iran, Islamic Rep.",IRN,2021,4.13089685034471
"Iran, Islamic Rep.",IRN,2020,4.44180865358672
"Iran, Islamic Rep.",IRN,2019,-2.36143538770575
"Iran, Islamic Rep.",IRN,2018,-3.74796015711334
"Iran, Islamic Rep.",IRN,2017,3.02685468694025
"Iran, Islamic Rep.",IRN,2016,8.8150866425182
"Iran, Islamic Rep.",IRN,2015,-1.42488493937503
Iraq,IRQ,2024,-1.54525198319173
Iraq,IRQ,2023,0.517705525140073
Iraq,IRQ,2022,7.95904804990212
Iraq,IRQ,2021,1.5021807095434
Iraq,IRQ,2020,-12.0367930960454
Iraq,IRQ,2019,5.5137905789381
Iraq,IRQ,2018,2.63385099105624
Iraq,IRQ,2017,-1.81975035118309
Iraq,IRQ,2016,13.7873730187089
Iraq,IRQ,2015,2.60676642939541
Ireland,IRL,2024,2.59946721553708
Ireland,IRL,2023,-2.53637409313261
Ireland,IRL,2022,7.51113888415304
Ireland,IRL,2021,16.2581881158197
Ireland,IRL,2020,7.15369505735335
Ireland,IRL,2019,4.97288003766816
Ireland,IRL,2018,7.68865937437435
Ireland,IRL,2017,10.1088576065965
Ireland,IRL,2016,1.22271661130947
Ireland,IRL,2015,24.6239856364006
Isle of Man,IMN,2024,
Isle of Man,IMN,2023,-2.03524496955581
Isle of Man,IMN,2022,-4.16847722466753
Isle of Man,IMN,2021,3.83783632334639
Isle of Man,IMN,2020,-8.83681697473475
Isle of Man,IMN,2019,0.254877847398262
Isle of Man,IMN,2018,2.2133975392251
Isle of Man,IMN,2017,2.83775807093689
Isle of Man,IMN,2016,6.95230284899407
Isle of Man,IMN,2015,-0.385866882198087
Israel,ISR,2024,0.953618469238535
Israel,ISR,2023,2.06272504731618
Israel,ISR,2022,6.36407234798706
Israel,ISR,2021,9.33534690236249
Israel,ISR,2020,-1.80206927953466
Israel,ISR,2019,3.57898762923605
Israel,ISR,2018,4.05349952888294
Israel,ISR,2017,4.34394518932547
Israel,ISR,2016,4.53601939236572
Israel,ISR,2015,2.23599889603805
Italy,ITA,2024,0.783039135276795
Italy,ITA,2023,0.922796543670316
Italy,ITA,2022,4.82117669913565
Italy,ITA,2021,8.93106210800055
Italy,ITA,2020,-8.86822122185345
Italy,ITA,2019,0.429162533780342
Italy,ITA,2018,0.826646712344115
Italy,ITA,2017,1.60369995294101
Italy,ITA,2016,1.23622108511661
Italy,ITA,2015,0.885667635240807
Jamaica,JAM,2024,-0.535039063867487
Jamaica,JAM,2023,2.74634433906714
Jamaica,JAM,2022,6.43930323656186
Jamaica,JAM,2021,5.70467978309095
Jamaica,JAM,2020,-8.30441923583135
Jamaica,JAM,2019,1.80943147301357
Jamaica,JAM,2018,2.51584458612513
Jamaica,JAM,2017,2.29303371291363
Jamaica,JAM,2016,2.76043761369557
Jamaica,JAM,2015,0.92148712399856
Japan,JPN,2024,-0.240084236041696
Japan,JPN,2023,0.720785304749811
Japan,JPN,2022,1.33164750653741
Japan,JPN,2021,3.56419531474475
Japan,JPN,2020,-4.28327942675573
Japan,JPN,2019,-0.308496921143259
Japan,JPN,2018,0.834143845965585
Japan,JPN,2017,1.62345062245441
Japan,JPN,2016,0.704986495111257
Japan,JPN,2015,1.79997735783475
Jordan,JOR,2024,2.55605891810194
Jordan,JOR,2023,3.12900102017251
Jordan,JOR,2022,2.7468615450031
Jordan,JOR,2021,3.75201276755828
Jordan,JOR,2020,-1.15257534158022
Jordan,JOR,2019,1.85633006592765
Jordan,JOR,2018,1.85383415616927
Jordan,JOR,2017,2.50770398070352
Jordan,JOR,2016,2.11166806967252
Jordan,JOR,2015,2.52261671092148
Kazakhstan,KAZ,2024,4.99999999996936
Kazakhstan,KAZ,2023,5.09999999973641
Kazakhstan,KAZ,2022,3.19999999970734
Kazakhstan,KAZ,2021,4.29999999729456
Kazakhstan,KAZ,2020,-2.49999999628
Kazakhstan,KAZ,2019,4.50000000091883
Kazakhstan,KAZ,2018,4.09999999309841
Kazakhstan,KAZ,2017,4.10000000257358
Kazakhstan,KAZ,2016,1.09999999910173
Kazakhstan,KAZ,2015,1.20000000053288
Kenya,KEN,2024,4.66019594571891
Kenya,KEN,2023,5.71999241214208
Kenya,KEN,2022,4.85998104287999
Kenya,KEN,2021,7.59048947333467
Kenya,KEN,2020,-0.272766327438816
Kenya,KEN,2019,5.11415885767801
Kenya,KEN,2018,5.64794640709219
Kenya,KEN,2017,3.83795817364721
Kenya,KEN,2016,4.21351706814744
Kenya,KEN,2015,4.96772112759767
Kiribati,KIR,2024,4.69613259668509
Kiribati,KIR,2023,3.13390313390313
Kiribati,KIR,2022,5.08982035928143
Kiribati,KIR,2021,8.44155844155846
Kiribati,KIR,2020,-1.28205128205127
Kiribati,KIR,2019,3.31125827814569
Kiribati,KIR,2018,3.42465753424656
Kiribati,KIR,2017,3.71200171622053
Kiribati,KIR,2016,7.08803465778669
Kiribati,KIR,2015,11.2653209431294
"Korea, Dem. People's Rep.",PRK,2024,
"Korea, Dem. People's Rep.",PRK,2023,
"Korea, Dem. People's Rep.",PRK,2022,
"Korea, Dem. People's Rep.",PRK,2021,
"Korea, Dem. People's Rep.",PRK,2020,
"Korea, Dem. People's Rep.",PRK,2019,
"Korea, Dem. People's Rep.",PRK,2018,
"Korea, Dem. People's Rep.",PRK,2017,
"Korea, Dem. People's Rep.",PRK,2016,
"Korea, Dem. People's Rep.",PRK,2015,
"Korea, Rep.",KOR,2024,2.00361101838986
"Korea, Rep.",KOR,2023,1.58301467403629
"Korea, Rep.",KOR,2022,2.72756456708991
"Korea, Rep.",KOR,2021,4.61296795454287
"Korea, Rep.",KOR,2020,-0.700242317542106
"Korea, Rep.",KOR,2019,2.31380210595475
"Korea, Rep.",KOR,2018,3.17611568177327
"Korea, Rep.",KOR,2017,3.433191763972
"Korea, Rep.",KOR,2016,3.17152748983935
"Korea, Rep.",KOR,2015,2.92029267301234
Kosovo,XKX,2024,4.5730971681166
Kosovo,XKX,2023,4.06762701436438
Kosovo,XKX,2022,4.27849895827543
Kosovo,XKX,2021,10.7456560819583
Kosovo,XKX,2020,-5.34027547826166
Kosovo,XKX,2019,4.75680057007834
Kosovo,XKX,2018,3.40663227056285
Kosovo,XKX,2017,4.82565565298054
Kosovo,XKX,2016,5.57177504731632
Kosovo,XKX,2015,5.91623128345211
Kuwait,KWT,2024,-1.47401818168846
Kuwait,KWT,2023,-1.64087799968877
Kuwait,KWT,2022,6.75866711966617
Kuwait,KWT,2021,1.67213054307859
Kuwait,KWT,2020,-4.81731593381585
Kuwait,KWT,2019,2.26381706595791
Kuwait,KWT,2018,2.74333045031415
Kuwait,KWT,2017,-4.71222270495362
Kuwait,KWT,2016,2.92607584256388
Kuwait,KWT,2015,0.592770817217982
Kyrgyz Republic,KGZ,2024,11.5397119406559
Kyrgyz Republic,KGZ,2023,9.0132928339342
Kyrgyz Republic,KGZ,2022,8.96750520041391
Kyrgyz Republic,KGZ,2021,5.50700762671923
Kyrgyz Republic,KGZ,2020,-7.14897757727955
Kyrgyz Republic,KGZ,2019,4.60062565707598
Kyrgyz Republic,KGZ,2018,3.75791013557165
Kyrgyz Republic,KGZ,2017,4.73993722377884
Kyrgyz Republic,KGZ,2016,4.33585592190116
Kyrgyz Republic,KGZ,2015,3.87582544512439
Lao PDR,LAO,2024,4.13019264438475
Lao PDR,LAO,2023,3.74568140158232
Lao PDR,LAO,2022,2.70742652643155
Lao PDR,LAO,2021,2.52835100486102
Lao PDR,LAO,2020,0.503031829018681
Lao PDR,LAO,2019,5.4577350924848
Lao PDR,LAO,2018,6.24796000755872
Lao PDR,LAO,2017,6.8925308726989
Lao PDR,LAO,2016,7.02283625501138
Lao PDR,LAO,2015,7.27006584373785
Latvia,LVA,2024,-0.0370556648288982
Latvia,LVA,2023,-0.941606068823631
Latvia,LVA,2022,1.90853419029801
Latvia,LVA,2021,6.94254173062592
Latvia,LVA,2020,-3.46922750780554
Latvia,LVA,2019,0.675372771884227
Latvia,LVA,2018,4.30971286294503
Latvia,LVA,2017,3.39894872623931
Latvia,LVA,2016,2.55168601974034
Latvia,LVA,2015,3.78336712084972
Lebanon,LBN,2024,-7.07989192861814
Lebanon,LBN,2023,-0.760584470257314
Lebanon,LBN,2022,-0.621678970663112
Lebanon,LBN,2021,-7.00123862514116
Lebanon,LBN,2020,-21.3998996914321
Lebanon,LBN,2019,-6.91492472851026
Lebanon,LBN,2018,-1.88470575631651
Lebanon,LBN,2017,0.903028464073813
Lebanon,LBN,2016,1.55454940856943
Lebanon,LBN,2015,0.462320792597581
Lesotho,LSO,2024,5.22503380336101
Lesotho,LSO,2023,1.69433177608774
Lesotho,LSO,2022,2.38778020186284
Lesotho,LSO,2021,2.26670961833291
Lesotho,LSO,2020,-8.15595785459911
Lesotho,LSO,2019,-1.41799383085205
Lesotho,LSO,2018,-1.48063315848241
Lesotho,LSO,2017,-3.13817493733471
Lesotho,LSO,2016,3.60890731687714
Lesotho,LSO,2015,3.12406678044546
Liberia,LBR,2024,4.02185464964835
Liberia,LBR,2023,4.68375688761311
Liberia,LBR,2022,4.80810517290655
Liberia,LBR,2021,4.98671283481617
Liberia,LBR,2020,-2.98249127649473
Liberia,LBR,2019,-2.46729763532686
Liberia,LBR,2018,1.15757512207355
Liberia,LBR,2017,2.45515592012239
Liberia,LBR,2016,-1.5549586174878
Liberia,LBR,2015,-0.0185649695590939
Libya,LBY,2024,1.89995052025442
Libya,LBY,2023,10.2000497852517
Libya,LBY,2022,-8.29981811198795
Libya,LBY,2021,28.2996823429147
Libya,LBY,2020,-29.4552967282824
Libya,LBY,2019,-11.1960828853386
Libya,LBY,2018,7.9413678529104
Libya,LBY,2017,32.4918021862688
Libya,LBY,2016,-1.4909411172622
Libya,LBY,2015,-0.842656252118843
Liechtenstein,LIE,2024,
Liechtenstein,LIE,2023,
Liechtenstein,LIE,2022,
Liechtenstein,LIE,2021,
Liechtenstein,LIE,2020,
Liechtenstein,LIE,2019,
Liechtenstein,LIE,2018,
Liechtenstein,LIE,2017,
Liechtenstein,LIE,2016,
Liechtenstein,LIE,2015,
Lithuania,LTU,2024,3.03019543767596
Lithuania,LTU,2023,0.739537398185803
Lithuania,LTU,2022,2.46532013155011
Lithuania,LTU,2021,6.39481772930206
Lithuania,LTU,2020,0.0428158336981426
Lithuania,LTU,2019,4.67735183530451
Lithuania,LTU,2018,4.91836780106811
Lithuania,LTU,2017,4.61224310312809
Lithuania,LTU,2016,2.67192215053329
Lithuania,LTU,2015,2.83280643343234
Luxembourg,LUX,2024,0.358614003982225
Luxembourg,LUX,2023,0.0994370594039111
Luxembourg,LUX,2022,-1.09741256293819
Luxembourg,LUX,2021,6.92973270801744
Luxembourg,LUX,2020,-0.510051634039826
Luxembourg,LUX,2019,2.74932091920692
Luxembourg,LUX,2018,1.61129891211624
Luxembourg,LUX,2017,1.31711942298405
Luxembourg,LUX,2016,4.97819047122638
Luxembourg,LUX,2015,2.26836572735107
"Macao SAR, China",MAC,2024,7.84960207010525
"Macao SAR, China",MAC,2023,75.3084184293413
"Macao SAR, China",MAC,2022,-18.956941494497
"Macao SAR, China",MAC,2021,22.4622020023362
"Macao SAR, China",MAC,2020,-54.4020925789353
"Macao SAR, China",MAC,2019,-2.4609094006739
"Macao SAR, China",MAC,2018,6.35917030567686
"Macao SAR, China",MAC,2017,9.91855844513513
"Macao SAR, China",MAC,2016,-0.701510212552961
"Macao SAR, China",MAC,2015,-21.7540078753246
Madagascar,MDG,2024,4.32283728087992
Madagascar,MDG,2023,4.23086580696344
Madagascar,MDG,2022,4.13753534956307
Madagascar,MDG,2021,4.65068343174309
Madagascar,MDG,2020,-7.13767162064489
Madagascar,MDG,2019,4.41123212909589
Madagascar,MDG,2018,3.19435651744398
Madagascar,MDG,2017,3.93330759462793
Madagascar,MDG,2016,3.99314606199499
Madagascar,MDG,2015,3.13229807490305
Malawi,MWI,2024,1.6734340852915
Malawi,MWI,2023,1.94575281675984
Malawi,MWI,2022,0.921115069005936
Malawi,MWI,2021,4.55829212016083
Malawi,MWI,2020,0.793596429787286
Malawi,MWI,2019,5.71682519194337
Malawi,MWI,2018,4.35356471619211
Malawi,MWI,2017,4.00000000089172
Malawi,MWI,2016,2.49999999914311
Malawi,MWI,2015,2.80000000003355
Malaysia,MYS,2024,5.10545921024041
Malaysia,MYS,2023,3.5370638041057
Malaysia,MYS,2022,9.03173723044451
Malaysia,MYS,2021,3.31534954399166
Malaysia,MYS,2020,-5.45684658426701
Malaysia,MYS,2019,4.41318742129586
Malaysia,MYS,2018,4.84308697634881
Malaysia,MYS,2017,5.81272240983328
Malaysia,MYS,2016,4.44978139761541
Malaysia,MYS,2015,5.09153242155011
Maldives,MDV,2024,3.49440422654285
Maldives,MDV,2023,4.94286301229583
Maldives,MDV,2022,13.8260895184139
Maldives,MDV,2021,37.507870124321
Maldives,MDV,2020,-32.9088287752921
Maldives,MDV,2019,6.92305989050099
Maldives,MDV,2018,8.5689555834747
Maldives,MDV,2017,7.07442863215275
Maldives,MDV,2016,6.37528306716864
Maldives,MDV,2015,3.86813536494475
Mali,MLI,2024,5.01653579205785
Mali,MLI,2023,4.76394100040932
Mali,MLI,2022,3.70319027585386
Mali,MLI,2021,3.10094124463507
Mali,MLI,2020,-1.16910834857605
Mali,MLI,2019,4.99999911699705
Mali,MLI,2018,4.86784999935264
Mali,MLI,2017,5.37554769647939
Mali,MLI,2016,6.00506308559498
Mali,MLI,2015,6.23887890181064
Malta,MLT,2024,6.21275996991034
Malta,MLT,2023,10.6340558017004
Malta,MLT,2022,2.59276776884379
Malta,MLT,2021,13.3509818925498
Malta,MLT,2020,-3.45728232537419
Malta,MLT,2019,4.0850557312243
Malta,MLT,2018,7.18921425536917
Malta,MLT,2017,12.9713425287845
Malta,MLT,2016,4.07800422216982
Malta,MLT,2015,9.62070302842181
Marshall Islands,MHL,2024,3.30188679245282
Marshall Islands,MHL,2023,-5.39477377525279
Marshall Islands,MHL,2022,-0.700580183196621
Marshall Islands,MHL,2021,2.15939339067452
Marshall Islands,MHL,2020,-2.77288732394366
Marshall Islands,MHL,2019,10.4521147301896
Marshall Islands,MHL,2018,5.48717948717949
Marshall Islands,MHL,2017,3.55815188528943
Marshall Islands,MHL,2016,2.5040827436037
Marshall Islands,MHL,2015,1.88574597892401
Mauritania,MRT,2024,6.3076021190402
Mauritania,MRT,2023,6.80949002457973
Mauritania,MRT,2022,6.7960049994761
Mauritania,MRT,2021,0.7427154981402
Mauritania,MRT,2020,-0.36065738652286
Mauritania,MRT,2019,3.14100489264639
Mauritania,MRT,2018,4.77217363890155
Mauritania,MRT,2017,6.27054569386574
Mauritania,MRT,2016,1.26090922448303
Mauritania,MRT,2015,5.37633923694936
Mauritius,MUS,2024,4.94844235250574
Mauritius,MUS,2023,4.69918189687444
Mauritius,MUS,2022,8.3424438025047
Mauritius,MUS,2021,3.33809084057279
Mauritius,MUS,2020,-14.1974358137792
Mauritius,MUS,2019,2.86394938684734
Mauritius,MUS,2018,4.11669369456492
Mauritius,MUS,2017,3.95441730960265
Mauritius,MUS,2016,3.88576121076034
Mauritius,MUS,2015,3.71766362108832
Mexico,MEX,2024,1.35057631384696
Mexico,MEX,2023,3.1067964131456
Mexico,MEX,2022,3.70975708309098
Mexico,MEX,2021,6.04848347173572
Mexico,MEX,2020,-8.35403459379062
Mexico,MEX,2019,-0.392690513290532
Mexico,MEX,2018,1.97208211101069
Mexico,MEX,2017,1.87172854648381
Mexico,MEX,2016,1.7724932254128
Mexico,MEX,2015,2.70232343024026
"Micronesia, Fed. Sts.",FSM,2024,2.30132923576443
"Micronesia, Fed. Sts.",FSM,2023,1.13097800090873
"Micronesia, Fed. Sts.",FSM,2022,-3.11412501063803
"Micronesia, Fed. Sts.",FSM,2021,3.09969928290539
"Micronesia, Fed. Sts.",FSM,2020,-2.05703124999999
"Micronesia, Fed. Sts.",FSM,2019,3.64372469635627
"Micronesia, Fed. Sts.",FSM,2018,0.406504065040664
"Micronesia, Fed. Sts.",FSM,2017,2.07468879668049
"Micronesia, Fed. Sts.",FSM,2016,1.26050420168067
"Micronesia, Fed. Sts.",FSM,2015,4.3859649122807
Moldova,MDA,2024,0.270670455512573
Moldova,MDA,2023,1.18802067937429
Moldova,MDA,2022,-4.64785101037361
Moldova,MDA,2021,13.9299997889786
Moldova,MDA,2020,-8.27597831976949
Moldova,MDA,2019,3.5523140853476
Moldova,MDA,2018,4.07559546585034
Moldova,MDA,2017,4.17561205106279
Moldova,MDA,2016,4.64601436259409
Moldova,MDA,2015,-0.338235622387202
Monaco,MCO,2024,8.51053758860212
Monaco,MCO,2023,5.44395088840088
Monaco,MCO,2022,11.2662955198601
Monaco,MCO,2021,22.2322155851208
Monaco,MCO,2020,-13.2391048292108
Monaco,MCO,2019,7.12088951975396
Monaco,MCO,2018,5.69790121192926
Monaco,MCO,2017,-3.20618323813213
Monaco,MCO,2016,3.00844358752744
Monaco,MCO,2015,4.91037176536236
Mongolia,MNG,2024,5.12204539122661
Mongolia,MNG,2023,7.4221127615025
Mongolia,MNG,2022,5.0327096366527
Mongolia,MNG,2021,1.63676957736662
Mongolia,MNG,2020,-4.55775197583431
Mongolia,MNG,2019,5.60224422064255
Mongolia,MNG,2018,7.74488062024881
Mongolia,MNG,2017,5.63687638694772
