reporter_iso,reporter_name,year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp
MCO,Monaco,2023,10003897341,38956,5.443950888,
MCO,Monaco,2024,11125788838,38631,8.510537589,
MDA,Moldova,2015,7797667197,2835978,-0.338235622,88.96641546
MDA,Moldova,2016,7980917076,2803186,4.646014363,89.00468372
MDA,Moldova,2017,9514404016,2755189,4.175612051,88.62339028
MDA,Moldova,2018,11252353421,2707203,4.075595466,87.44678743
MDA,Moldova,2019,11736797055,2664224,3.552314085,87.63223711
MDA,Moldova,2020,11530746234,2635130,-8.27597832,79.26572212
MDA,Moldova,2021,13691869264,2595809,13.92999979,88.47088654
MDA,Moldova,2022,14525337524,2528654,-4.64785101,112.1176716
MDA,Moldova,2023,16711906746,2457783,1.188020679,93.99462115
MDA,Moldova,2024,18206842141,2402306,0.270670456,88.89243788
MDG,Madagascar,2015,11323020701,25426702,3.132298075,61.22037884
MDG,Madagascar,2016,11848613858,26099952,3.993146062,60.83469848
MDG,Madagascar,2017,13176313594,26788375,3.933307595,65.34340151
MDG,Madagascar,2018,13760033282,27494926,3.194356517,67.84150467
MDG,Madagascar,2019,14104664679,28219554,4.411232129,62.60132305
MDG,Madagascar,2020,13051441204,28953556,-7.137671621,49.01070737
MDG,Madagascar,2021,14354731964,29691083,4.650683432,55.21585859
MDG,Madagascar,2022,15342178598,30437261,4.13753535,70.47085468
MDG,Madagascar,2023,16036707976,31195932,4.230865807,62.76221476
MDG,Madagascar,2024,17592832696,31964956,4.322837281,57.53702133
MDV,Maldives,2015,4129505319,428154,3.868135365,143.7205067
MDV,Maldives,2016,4409942624,443308,6.375283067,144.3802123
MDV,Maldives,2017,4816426257,458287,7.074428632,141.9121106
MDV,Maldives,2018,5404344163,473099,8.568955583,142.4911285
MDV,Maldives,2019,5726094799,487731,6.923059891,137.1252309
MDV,Maldives,2020,3712604583,502118,-32.90882878,114.3619029
MDV,Maldives,2021,5252457370,516154,37.50787012,142.6072967
MDV,Maldives,2022,6177123352,524106,13.82608952,162.2434329
MDV,Maldives,2023,6621008704,525994,4.942863012,149.3499762
MDV,Maldives,2024,7061608267,527799,3.494404227,156.4739557
MEX,Mexico,2015,1.21329E+12,121072306,2.70232343,70.41297468
MEX,Mexico,2016,1.11223E+12,122251351,1.772493225,75.69030341
MEX,Mexico,2017,1.19072E+12,123400057,1.871728546,76.95212604
MEX,Mexico,2018,1.2563E+12,124573711,1.972082111,80.21266165
MEX,Mexico,2019,1.30411E+12,125762982,-0.392690513,77.46197225
MEX,Mexico,2020,1.12106E+12,126799054,-8.354034594,76.85455572
MEX,Mexico,2021,1.31657E+12,127648148,6.048483472,83.06929763
MEX,Mexico,2022,1.46693E+12,128613117,3.709757083,88.79848559
MEX,Mexico,2023,1.79441E+12,129739759,3.106796413,73.73907583
MEX,Mexico,2024,1.83049E+12,130861007,1.350576314,75.42590154
MHL,Marshall Islands,2015,183700000,48800,1.885745979,138.4898204
MHL,Marshall Islands,2016,201800000,47709,2.504082744,116.3263627
MHL,Marshall Islands,2017,213700000,46529,3.558151885,125.1452504
MHL,Marshall Islands,2018,220000000,45285,5.487179487,128.4822727
MHL,Marshall Islands,2019,232900000,44007,10.45211473,153.0077286
MHL,Marshall Islands,2020,241800000,42706,-2.772887324,107.8259719
MHL,Marshall Islands,2021,261245500,41367,2.159393391,120.0561924
MHL,Marshall Islands,2022,258723500,40077,-0.700580183,128.3379747
MHL,Marshall Islands,2023,264000000,38827,-5.394773775,118.1818182
MHL,Marshall Islands,2024,285000000,37548,3.301886792,118.245614
MKD,North Macedonia,2015,10064519963,1912430,3.85586514,113.6984439
MKD,North Macedonia,2016,10672467073,1906313,2.848205194,116.1854084
MKD,North Macedonia,2017,11307067070,1898657,1.081772738,124.1372839
MKD,North Macedonia,2018,12683068114,1889051,2.88059671,133.2152076
MKD,North Macedonia,2019,12606338449,1876262,3.910419538,138.5762318
MKD,North Macedonia,2020,12361036914,1856124,-4.68845001,128.2412443
MKD,North Macedonia,2021,14000283827,1837114,4.51067949,146.7214115
MKD,North Macedonia,2022,13932436550,1831712,2.758884153,166.1473574
MKD,North Macedonia,2023,15855131189,1827816,2.554965253,147.7942535
MKD,North Macedonia,2024,16951682221,1824359,2.993735366,136.3248762
MLI,Mali,2015,15583181170,18593022,6.238878902,53.57517601
MLI,Mali,2016,16743796800,19191289,6.005063086,53.61261936
MLI,Mali,2017,18308362040,19813011,5.375547696,49.49199849
MLI,Mali,2018,20368015381,20442030,4.867849999,50.69984625
MLI,Mali,2019,20477421885,21068405,4.999999117,53.99871328
MLI,Mali,2020,20698560939,21713836,-1.169108349,56.04154744
MLI,Mali,2021,22999245263,22388630,3.100941245,56.71505256
MLI,Mali,2022,22539987719,23072640,3.703190276,61.56132749
MLI,Mali,2023,24777941861,23769127,4.763941,57.62915723
MLI,Mali,2024,26761281077,24478595,5.016535792,49.76648469
MLT,Malta,2015,11340789706,444220,9.620703028,207.1960206
MLT,Malta,2016,12025777078,454505,4.078004222,213.359472
MLT,Malta,2017,14161374599,467106,12.97134253,213.0475913
MLT,Malta,2018,16153785817,483903,7.189214255,228.0985511
MLT,Malta,2019,16337788881,503912,4.085055731,233.0704409
MLT,Malta,2020,16404655808,515490,-3.457282325,242.3611904
MLT,Malta,2021,19730119031,518150,13.35098189,220.0722948
MLT,Malta,2022,18938869147,531113,2.592767769,244.5815355
MLT,Malta,2023,22625329776,552747,10.6340558,221.1332964
MLT,Malta,2024,25042712191,568847,6.21275997,217.7302727
MMR,Myanmar,2015,59607290408,51089056,6.99284029,
MMR,Myanmar,2016,63298361996,51495696,5.862472915,
MMR,Myanmar,2017,66053040483,51894938,6.136108244,
MMR,Myanmar,2018,67860515990,52272247,6.268862215,
MMR,Myanmar,2019,75065106228,52640713,6.579110068,
MMR,Myanmar,2020,79006113643,53016522,-9.04834718,
MMR,Myanmar,2021,66345291160,53387102,-12.01637248,
MMR,Myanmar,2022,62253049892,53756787,4.037493436,
MMR,Myanmar,2023,66757619000,54133798,0.958446625,
MMR,Myanmar,2024,74068349524,54500091,-0.972046414,
MNE,Montenegro,2015,4010884107,624651,2.52306334,104.1251089
MNE,Montenegro,2016,4357467226,625353,3.439305621,104.1359546
MNE,Montenegro,2017,4803964684,625982,3.216685047,106.7113667
MNE,Montenegro,2018,5433469311,626438,4.732921134,111.0989355
MNE,Montenegro,2019,5483622632,626753,4.393915658,110.0161239
MNE,Montenegro,2020,4734192593,626590,-14.9926187,87.86120271
MNE,Montenegro,2021,5822908964,625053,13.04626074,105.7192492
MNE,Montenegro,2022,6259721790,623591,7.739546895,125.4559378
MNE,Montenegro,2023,7643318276,623529,6.478362835,116.8066695
MNE,Montenegro,2024,8274290506,623525,3.164098863,109.9441045
MNG,Mongolia,2015,11619892591,3026864,2.379835807,89.65366348
MNG,Mongolia,2016,11181350649,3088856,1.489784487,101.0552372
MNG,Mongolia,2017,11480847741,3148917,5.636876387,115.9329019
MNG,Mongolia,2018,13178094720,3208189,7.74488062,126.3558732
MNG,Mongolia,2019,14206359018,3267673,5.602244221,124.3965146
MNG,Mongolia,2020,13312981429,3327204,-4.557751976,112.8386476
MNG,Mongolia,2021,15286441738,3383741,1.636769577,119.0980784
MNG,Mongolia,2022,17146471714,3433748,5.032709637,136.3279299
MNG,Mongolia,2023,20325121394,3481145,7.422112762,142.8642466
MNG,Mongolia,2024,23794540025,3524788,5.122045391,138.4483791
MNP,Northern Mariana Islands,2015,910000000,51514,3.383458647,122.7472527
MNP,Northern Mariana Islands,2016,1230000000,50773,29.21212121,152.8455285
MNP,Northern Mariana Islands,2017,1560000000,49959,23.17073171,131.4102564
MNP,Northern Mariana Islands,2018,1301000000,49077,-19.49733435,108.7624904
MNP,Northern Mariana Islands,2019,1179000000,48129,-11.4474929,104.749788
MNP,Northern Mariana Islands,2020,866000000,47528,-29.05982906,78.98383372
MNP,Northern Mariana Islands,2021,914000000,46979,4.969879518,78.88402626
MNP,Northern Mariana Islands,2022,1096000000,46078,16.64275466,93.15693431
MNP,Northern Mariana Islands,2023,,45143,,
MNP,Northern Mariana Islands,2024,,44278,,
MOZ,Mozambique,2015,16208985770,26547572,7.393093699,98.76120365
MOZ,Mozambique,2016,12069051237,27337105,4.696990242,110.3943582
MOZ,Mozambique,2017,13264640646,28166393,2.638207373,105.7456407
MOZ,Mozambique,2018,15017358953,29018644,3.484932024,124.6074575
MOZ,Mozambique,2019,15512759047,29884380,2.317813948,105.5911714
MOZ,Mozambique,2020,14235420174,30783688,-1.2195225,99.90614605
MOZ,Mozambique,2021,16168055475,31707800,2.377435728,112.0789645
MOZ,Mozambique,2022,18884232599,32656246,4.369308019,135.2745351
MOZ,Mozambique,2023,20927498317,33635160,5.503844567,106.0260836
MOZ,Mozambique,2024,22752244245,34631766,2.148924991,95.63039766
MRT,Mauritania,2015,6182303677,3965959,5.376339237,77.34678649
MRT,Mauritania,2016,6407900701,4086657,1.260909224,73.15326167
MRT,Mauritania,2017,6812472965,4210600,6.270545694,78.81498018
MRT,Mauritania,2018,7475471310,4337685,4.772173639,89.14672949
MRT,Mauritania,2019,7894764886,4467708,3.141004893,93.48669414
MRT,Mauritania,2020,8260567357,4600131,-0.360657387,86.77616813
MRT,Mauritania,2021,9221044667,4734874,0.742715498,88.30687376
MRT,Mauritania,2022,9562497461,4875637,6.796004999,102.0258991
MRT,Mauritania,2023,10687541640,5022441,6.809490025,92.16544451
MRT,Mauritania,2024,10879212033,5169395,6.307602119,93.59883559
MUS,Mauritius,2015,12162211503,1262879,3.717663621,133.1350691
MUS,Mauritius,2016,12757680847,1263747,3.885761211,126.310009
MUS,Mauritius,2017,13896938315,1264887,3.95441731,126.9640599
MUS,Mauritius,2018,14957535716,1265577,4.116693695,123.5389844
MUS,Mauritius,2019,14645235205,1265985,2.863949387,127.9408991
MUS,Mauritius,2020,11566111138,1266014,-14.19743581,121.1252255
MUS,Mauritius,2021,11622048697,1266334,3.338090841,135.1930046
MUS,Mauritius,2022,12936444123,1262523,8.342443803,147.663795
MUS,Mauritius,2023,14072212290,1248647,4.699181897,147.3213921
MUS,Mauritius,2024,14938055690,1245779,4.948442353,145.4198126
MWI,Malawi,2015,9219474379,17085587,2.8,
MWI,Malawi,2016,7909868618,17557739,2.499999999,
MWI,Malawi,2017,8943543794,18039715,4.000000001,45.30031372
MWI,Malawi,2018,9879220354,18528081,4.353564716,43.57877349
MWI,Malawi,2019,11051852713,19025752,5.716825192,44.19545246
MWI,Malawi,2020,11769313598,19533888,0.79359643,41.03234294
MWI,Malawi,2021,12378119199,20047258,4.55829212,44.59576182
MWI,Malawi,2022,12429059928,20568728,0.921115069,43.61662486
MWI,Malawi,2023,13363669673,21104482,1.945752817,42.4376684
MWI,Malawi,2024,11311971400,21655286,1.673434085,41.90381965
MYS,Malaysia,2015,3.01355E+11,31232798,5.091532422,131.3700724
MYS,Malaysia,2016,3.01256E+11,31789685,4.449781398,126.89901
MYS,Malaysia,2017,3.19109E+11,32355644,5.81272241,133.1551734
MYS,Malaysia,2018,3.58789E+11,32910967,4.843086976,130.4026255
MYS,Malaysia,2019,3.65178E+11,33440596,4.413187421,123.028562
MYS,Malaysia,2020,3.37456E+11,33889558,-5.456846584,116.7881824
MYS,Malaysia,2021,3.73785E+11,34282399,3.315349544,134.0359947
MYS,Malaysia,2022,4.07831E+11,34695493,9.03173723,146.4246048
MYS,Malaysia,2023,3.99949E+11,35126298,3.537063804,132.5934616
MYS,Malaysia,2024,4.22227E+11,35557673,5.10545921,137.3625712
NAM,Namibia,2015,11335161084,2374300,4.264174538,97.23903179
NAM,Namibia,2016,10722018732,2439213,0.03379445,93.96618796
NAM,Namibia,2017,12895153371,2506853,-1.027248089,81.2196661
NAM,Namibia,2018,13682019076,2577327,1.059939499,81.7138653
NAM,Namibia,2019,12541928303,2650494,-0.839152163,82.90115074
NAM,Namibia,2020,10583748542,2728762,-8.101402014,76.9252424
NAM,Namibia,2021,12402486184,2810548,3.603829192,83.54430309
NAM,Namibia,2022,12569449123,2889662,5.39872478,99.26255478
NAM,Namibia,2023,12522012874,2963095,4.324980489,109.8175997
NAM,Namibia,2024,13641190683,3030131,3.778517233,108.0011915
NCL,New Caledonia,2015,8738203074,283168,,60.0467961
NCL,New Caledonia,2016,8724568955,283423,,58.02961615
NCL,New Caledonia,2017,9174048682,283546,,58.92818262
NCL,New Caledonia,2018,9896402284,283541,0.4,59.0970833
NCL,New Caledonia,2019,9475655325,283606,-1.399999995,58.2103671
NCL,New Caledonia,2020,9454629468,284176,-2.400000007,54.58180484
NCL,New Caledonia,2021,10071349664,285214,-2.099999997,49.04423431
NCL,New Caledonia,2022,9623318718,287123,3.500000003,50.47274875
NCL,New Caledonia,2023,9769167530,289870,2.799999996,51.63073472
NCL,New Caledonia,2024,8548919387,292639,-13.5,40.36895773
NER,Niger,2015,9683867926,19939498,4.392648832,44.72743037
NER,Niger,2016,10341025540,20685753,4.281375585,36.67483781
NER,Niger,2017,11359273443,21435446,5.531985313,39.02989564
NER,Niger,2018,12800907986,22188069,6.894584209,38.2929696
NER,Niger,2019,12420836507,22947757,6.07881529,39.28930367
NER,Niger,2020,13648332190,23717613,4.454818038,36.33881969
NER,Niger,2021,14936154253,24502140,1.115200639,38.04609488
NER,Niger,2022,15531799641,25311973,12.22154975,37.14604541
NER,Niger,2023,16949765464,26159867,2.635169804,30.71765351
NER,Niger,2024,19729786047,27032412,8.323270583,24.38894621
NGA,Nigeria,2015,4.93027E+11,190671878,2.652693295,
NGA,Nigeria,2016,4.04649E+11,195443700,-1.616868949,
NGA,Nigeria,2017,3.75746E+11,200254579,0.805886619,
NGA,Nigeria,2018,4.21739E+11,204938755,1.922757342,
NGA,Nigeria,2019,6.6822E+11,209485641,2.208429278,
NGA,Nigeria,2020,5.98587E+11,213996181,-6.368898405,
NGA,Nigeria,2021,6.09148E+11,218529286,1.10925254,
NGA,Nigeria,2022,6.4695E+11,223150896,4.318829492,
NGA,Nigeria,2023,4.87388E+11,227882945,3.315903681,
NGA,Nigeria,2024,2.52262E+11,232679478,4.071066501,
NIC,Nicaragua,2015,12756696261,6149417,4.792267683,98.19416459
NIC,Nicaragua,2016,13286093388,6232666,4.563147395,93.81372781
NIC,Nicaragua,2017,13785893007,6316231,4.631207576,96.38058644
NIC,Nicaragua,2018,13025221974,6400080,-3.36335666,93.98474049
NIC,Nicaragua,2019,12699023614,6483657,-2.896869867,94.04221592
NIC,Nicaragua,2020,12726422432,6565267,-2.236541763,88.63812312
NIC,Nicaragua,2021,14209019392,6644741,10.45438878,106.2073981
NIC,Nicaragua,2022,15634573556,6730654,3.550274771,115.4546709
NIC,Nicaragua,2023,17805842221,6823613,4.427793932,105.0195356
NIC,Nicaragua,2024,19696311850,6916140,3.580944953,99.14606509
NLD,Netherlands,2015,7.75744E+11,16939923,2.120640072,160.3258126
NLD,Netherlands,2016,7.97164E+11,17030314,2.424280654,150.9655292
NLD,Netherlands,2017,8.48234E+11,17131296,2.781508347,159.6460597
NLD,Netherlands,2018,9.29734E+11,17231624,2.258731582,163.5591466
NLD,Netherlands,2019,9.28903E+11,17344874,2.300161605,160.6766719
NLD,Netherlands,2020,9.32561E+11,17441500,-3.867997142,152.2332304
NLD,Netherlands,2021,1.05447E+12,17533044,6.276835937,163.1548427
NLD,Netherlands,2022,1.04654E+12,17700982,5.007234534,184.1074843
NLD,Netherlands,2023,1.13548E+12,17877117,-0.598061018,165.0304295
NLD,Netherlands,2024,1.21394E+12,17993485,1.073831373,153.9562906
NOR,Norway,2015,4.00669E+11,5188607,2.044288455,68.83517901
NOR,Norway,2016,3.83284E+11,5234519,1.291587328,67.33412308
NOR,Norway,2017,4.15673E+11,5276968,2.669644743,67.19571534
NOR,Norway,2018,4.54589E+11,5311916,1.110391237,68.1761206
NOR,Norway,2019,4.24245E+11,5347896,1.46970782,68.88024311
NOR,Norway,2020,3.82253E+11,5379475,-1.360557233,63.36731842
NOR,Norway,2021,5.21592E+11,5408320,4.143146888,69.10605723
NOR,Norway,2022,6.17322E+11,5457127,4.080397707,79.92160114
NOR,Norway,2023,5.02198E+11,5519601,0.352695581,77.40118958
NOR,Norway,2024,5.00886E+11,5572279,1.423721345,79.57963682
NPL,Nepal,2015,24360801287,27823629,3.976053272,46.66573039
NPL,Nepal,2016,24524109484,27955462,0.433113719,42.11548612
NPL,Nepal,2017,28971588940,28011258,8.977279356,44.64241062
NPL,Nepal,2018,33111525237,28079689,7.622376104,48.44738695
NPL,Nepal,2019,34186180699,28414064,6.657055431,49.24952659
NPL,Nepal,2020,33433659301,28966574,-2.369620629,40.91887412
NPL,Nepal,2021,36924841394,29475010,4.838149614,43.05380479
NPL,Nepal,2022,41182939520,29715436,5.631314557,48.97340148
NPL,Nepal,2023,41049329851,29694614,1.982548435,41.57015029
NPL,Nepal,2024,43298911700,29651054,3.677874597,40.17001016
NRU,Nauru,2015,84863440.58,10954,3.418803419,200
NRU,Nauru,2016,97541943.04,11150,4.132231405,170.1492537
NRU,Nauru,2017,109355638.9,11324,-6.349206349,142.0689655
NRU,Nauru,2018,130995566.3,11477,-0.847457627,140.6400592
NRU,Nauru,2019,125160115.5,11587,8.547008547,155.9066857
NRU,Nauru,2020,124685688.2,11643,1.57480315,134.9801075
NRU,Nauru,2021,149268324,11709,7.751937984,130.1856
NRU,Nauru,2022,180671357.3,11801,0,141.1290763
NRU,Nauru,2023,161531316.9,11875,-0.71942446,135
NRU,Nauru,2024,167833414.8,11947,1.449275362,160.546875
NZL,New Zealand,2015,1.78147E+11,4609400,3.729683121,54.87495058
NZL,New Zealand,2016,1.8898E+11,4714100,3.743524747,52.47960217
NZL,New Zealand,2017,2.06562E+11,4813600,3.315686216,54.27752763
NZL,New Zealand,2018,2.11726E+11,4900600,3.322196665,55.90639185
NZL,New Zealand,2019,2.13088E+11,4970300,2.323717084,54.46124641
NZL,New Zealand,2020,2.13318E+11,5072400,-0.240916115,43.82624662
NZL,New Zealand,2021,2.53732E+11,5084600,4.299160052,48.43153707
NZL,New Zealand,2022,2.49723E+11,5081700,3.345218478,53.20914337
NZL,New Zealand,2023,2.56372E+11,5200000,1.813894534,49.86550415
NZL,New Zealand,2024,2.61497E+11,5290000,-0.868722372,50.66076644
OMN,Oman,2015,78710793238,4184895,5.017057997,96.37758019
OMN,Oman,2016,75128738622,4390877,5.046423946,82.8642642
OMN,Oman,2017,80856697009,4537396,0.304057566,88.95314802
OMN,Oman,2018,91505851756,4597877,1.287103915,89.27921783
OMN,Oman,2019,88060858257,4591241,-1.128638017,86.47820103
OMN,Oman,2020,75909492848,4522497,-3.379720527,91.8758908
OMN,Oman,2021,87323797139,4500424,2.582174989,95.94948773
OMN,Oman,2022,1.09853E+11,4730226,7.985707284,105.7450093
OMN,Oman,2023,1.06175E+11,5049269,1.414013832,106.4467311
OMN,Oman,2024,1.07137E+11,5281538,1.631632314,114.8526716
PAK,Pakistan,2015,2.99964E+11,217290883,4.217942096,26.68818602
PAK,Pakistan,2016,3.1363E+11,220138869,6.573838285,24.70157805
PAK,Pakistan,2017,3.39206E+11,223273967,4.432625907,25.472035
PAK,Pakistan,2018,3.56128E+11,226928892,6.151702611,27.62605708
PAK,Pakistan,2019,3.20909E+11,230800899,2.497636929,28.90557699
PAK,Pakistan,2020,3.00426E+11,235001746,-1.274087443,26.71628073
PAK,Pakistan,2021,3.48517E+11,239477801,6.513885759,27.03042041
PAK,Pakistan,2022,3.7489E+11,243700667,4.778106869,33.03135348
PAK,Pakistan,2023,3.36686E+11,247504495,-0.414935997,28.46769255
PAK,Pakistan,2024,3.71747E+11,251269164,3.081762956,27.56533091
PAN,Panama,2015,55767806100,3960035,5.266917196,96.57915734
PAN,Panama,2016,59760858700,4029086,4.571967079,84.39597187
PAN,Panama,2017,64327688800,4098707,5.744059464,84.04753724
PAN,Panama,2018,67316471200,4167860,3.918242533,86.13096151
PAN,Panama,2019,69778991200,4234700,3.102953956,80.42865056
PAN,Panama,2020,57059846500,4293261,-17.82111741,68.70042351
PAN,Panama,2021,67396392500,4345405,16.4669992,80.13346352
PAN,Panama,2022,76479304500,4400773,11.03860229,93.47526886
PAN,Panama,2023,83812155200,4458759,7.166340164,88.34891052
PAN,Panama,2024,86523959100,4515577,2.747841488,83.67377886
PER,Peru,2015,1.89803E+11,30457600,3.252244772,45.16276869
PER,Peru,2016,1.91898E+11,30866494,3.953318715,45.3888412
PER,Peru,2017,2.11008E+11,31324637,2.518835442,47.51355036
PER,Peru,2018,2.22597E+11,31897584,3.969351341,48.63147017
PER,Peru,2019,2.28346E+11,32449303,2.240631769,46.94350538
PER,Peru,2020,2.0141E+11,32838579,-10.9333065,44.2459672
PER,Peru,2021,2.26406E+11,33155882,13.41664561,55.40832319
PER,Peru,2022,2.4617E+11,33475438,2.818199764,57.27270031
PER,Peru,2023,2.68025E+11,33845617,-0.350699814,50.90703072
PER,Peru,2024,2.91752E+11,34217848,3.515274927,51.68114799
PHL,Philippines,2015,3.06446E+11,105312992,6.348309717,59.14159211
PHL,Philippines,2016,3.18627E+11,106735719,7.14945675,61.77606577
PHL,Philippines,2017,3.28481E+11,108119693,6.930988326,68.16836974
PHL,Philippines,2018,3.46842E+11,109465287,6.341485572,72.1633983
PHL,Philippines,2019,3.76823E+11,110804683,6.118525662,68.84184226
PHL,Philippines,2020,3.61751E+11,112081264,-9.51829474,58.1695603
PHL,Philippines,2021,3.94087E+11,113100950,5.714733132,63.48460981
PHL,Philippines,2022,4.04353E+11,113964338,7.580982128,72.42968361
PHL,Philippines,2023,4.37056E+11,114891199,5.518949679,67.41996932
PHL,Philippines,2024,4.61671E+11,115843670,5.714745261,65.86378839
PLW,Palau,2015,283224750,17770,8.570005682,128.2072983
PLW,Palau,2016,303326125,17797,1.666506882,118.7598661
PLW,Palau,2017,289983656.3,17812,-3.421431702,122.6506365
PLW,Palau,2018,288228343.8,17814,-0.417625859,117.7719705
PLW,Palau,2019,281954000,17798,0.300684344,115.4977053
PLW,Palau,2020,258985859.4,17792,-6.007407237,104.4307209
PLW,Palau,2021,235935734.4,17783,-11.91464002,79.57914292
PLW,Palau,2022,247470812.5,17759,-0.462879544,103.6518548
PLW,Palau,2023,276157406.3,17727,1.222848444,106.7576235
PLW,Palau,2024,321501812.5,17695,12.00597202,105.8119556
PNG,Papua New Guinea,2015,21723437010,8743246,6.578356323,
PNG,Papua New Guinea,2016,20758876953,8961718,5.489573153,
PNG,Papua New Guinea,2017,22742699138,9178714,3.534610818,
PNG,Papua New Guinea,2018,24109780708,9394513,-0.279252285,
PNG,Papua New Guinea,2019,24750626030,9609010,4.480514569,
PNG,Papua New Guinea,2020,23848447850,9815746,-3.167432044,
PNG,Papua New Guinea,2021,26113409478,10012896,-0.510612607,
PNG,Papua New Guinea,2022,31653230962,10203169,5.70701965,
PNG,Papua New Guinea,2023,30816328066,10389635,3.810463083,
PNG,Papua New Guinea,2024,30803971189,10576502,3.887953247,
POL,Poland,2015,4.80054E+11,37986412,4.431767003,92.25542727
POL,Poland,2016,4.7326E+11,37970087,3.031177676,96.86590281
POL,Poland,2017,5.28357E+11,37974826,5.152457733,100.5658952
POL,Poland,2018,5.94617E+11,37974750,6.245858472,102.4424622
POL,Poland,2019,6.02684E+11,37965475,4.580458173,101.5810338
POL,Poland,2020,6.05914E+11,37515748,-2.035568824,99.25909123
POL,Poland,2021,6.8917E+11,36981559,6.927182661,110.874283
POL,Poland,2022,6.95607E+11,36821749,5.255456974,123.0213329
POL,Poland,2023,8.12451E+11,36687353,0.249610834,110.024935
POL,Poland,2024,9.17767E+11,36559233,3.028416307,100.3594428
PRI,Puerto Rico (US),2015,1.03376E+11,3535167,-1.049290032,108.8806342
PRI,Puerto Rico (US),2016,1.04337E+11,3480432,-1.263694348,110.2740455
PRI,Puerto Rico (US),2017,1.03446E+11,3410837,-2.885218384,113.131649
PRI,Puerto Rico (US),2018,1.00958E+11,3290690,-4.361427032,106.0012025
PRI,Puerto Rico (US),2019,1.05126E+11,3302691,1.675463795,107.5714568
PRI,Puerto Rico (US),2020,1.03131E+11,3281591,-4.180874309,103.5098113
PRI,Puerto Rico (US),2021,1.06427E+11,3262731,0.38522272,96.74536253
PRI,Puerto Rico (US),2022,1.13844E+11,3220148,2.957095655,98.25646918
PRI,Puerto Rico (US),2023,1.18479E+11,3203794,0.731492105,101.657551
PRI,Puerto Rico (US),2024,1.2603E+11,3202521,3.177075548,94.62250856
PRK,"Korea, Dem. People's Rep.",2015,,25575350,,
PRK,"Korea, Dem. People's Rep.",2016,,25698326,,
PRK,"Korea, Dem. People's Rep.",2017,,25817709,,
PRK,"Korea, Dem. People's Rep.",2018,,25931147,,
PRK,"Korea, Dem. People's Rep.",2019,,26037632,,
PRK,"Korea, Dem. People's Rep.",2020,,26136312,,
PRK,"Korea, Dem. People's Rep.",2021,,26232534,,
PRK,"Korea, Dem. People's Rep.",2022,,26328845,,
PRK,"Korea, Dem. People's Rep.",2023,,26418204,,
PRK,"Korea, Dem. People's Rep.",2024,,26498823,,
PRT,Portugal,2015,1.99039E+11,10358076,1.589798037,80.63467563
PRT,Portugal,2016,2.06305E+11,10325452,2.004141297,79.52234648
PRT,Portugal,2017,2.20863E+11,10300300,3.314720082,84.80779231
PRT,Portugal,2018,2.42093E+11,10283822,2.946283434,86.73569549
PRT,Portugal,2019,2.40116E+11,10286263,2.745684326,86.77098891
PRT,Portugal,2020,2.29619E+11,10297081,-8.204631593,76.50864072
PRT,Portugal,2021,2.56056E+11,10361831,5.558756721,85.87354521
PRT,Portugal,2022,2.56899E+11,10434332,6.985841376,101.3641465
PRT,Portugal,2023,2.92324E+11,10578174,3.099987459,93.13585371
PRT,Portugal,2024,3.13657E+11,10694681,2.214592323,89.66156371
PRY,Paraguay,2015,36211447840,6159103,2.957151684,66.91506553
PRY,Paraguay,2016,36089700223,6249126,4.268025833,67.75931523
PRY,Paraguay,2017,38997129474,6338660,4.810078856,71.0801344
PRY,Paraguay,2018,40225448341,6427382,3.204250341,72.06922363
PRY,Paraguay,2019,37925338329,6515058,-0.401855101,71.22216173
PRY,Paraguay,2020,35432178068,6603739,-0.819785391,62.76021747
PRY,Paraguay,2021,39937357256,6684182,3.994615107,69.73201268
PRY,Paraguay,2022,41841201627,6760464,-0.028077172,73.87363114
PRY,Paraguay,2023,43140465596,6844146,5.28584585,82.57772523
PRY,Paraguay,2024,44738819362,6929153,4.66914578,77.09443845
PSE,West Bank and Gaza,2015,13972400000,4270092,3.721299671,70.78096819
PSE,West Bank and Gaza,2016,15405400000,4367088,8.86461882,65.42251418
PSE,West Bank and Gaza,2017,16128000000,4454805,1.419367563,68.44866071
PSE,West Bank and Gaza,2018,16276600000,4569087,1.227077378,71.40127545
PSE,West Bank and Gaza,2019,17133500000,4685306,1.362687466,68.99349228
PSE,West Bank and Gaza,2020,15531700000,4803269,-11.31846611,67.28819125
PSE,West Bank and Gaza,2021,18109000000,4922749,7.011982276,73.08354962
PSE,West Bank and Gaza,2022,19165500000,5043612,4.082760273,82.39492839
PSE,West Bank and Gaza,2023,18635100000,5165775,-0.972177806,76.17345761
PSE,West Bank and Gaza,2024,16016900000,5289152,-22.85732739,74.58809133
PYF,French Polynesia,2015,5325846362,277866,1.803340815,55.63046864
PYF,French Polynesia,2016,5497036477,279178,2.302198237,53.61649494
PYF,French Polynesia,2017,5833352693,280087,4.292633631,54.5776905
PYF,French Polynesia,2018,6135116253,279815,1.806874983,65.01466285
PYF,French Polynesia,2019,6022276196,279034,2.689466581,63.3061124
PYF,French Polynesia,2020,5574821989,279209,-10.57381386,45.83318344
PYF,French Polynesia,2021,5994931236,279792,3.365902424,52.97881839
PYF,French Polynesia,2022,5622688338,280378,2.937347072,69.52640232
