reporter_name,reporter_iso,year,trade_pct_of_gdp
New Caledonia,NCL,2018,59.0970833
New Caledonia,NCL,2017,58.9281826221283
New Caledonia,NCL,2016,58.0296161468389
New Caledonia,NCL,2015,60.0467960954308
New Zealand,NZL,2024,50.6607664427853
New Zealand,NZL,2023,49.8655041498497
New Zealand,NZL,2022,53.2091433736439
New Zealand,NZL,2021,48.4315370741539
New Zealand,NZL,2020,43.8262466218168
New Zealand,NZL,2019,54.4612464097007
New Zealand,NZL,2018,55.9063918509538
New Zealand,NZL,2017,54.2775276299632
New Zealand,NZL,2016,52.4796021733125
New Zealand,NZL,2015,54.8749505791536
Nicaragua,NIC,2024,99.146065089948
Nicaragua,NIC,2023,105.019535579852
Nicaragua,NIC,2022,115.454670931919
Nicaragua,NIC,2021,106.20739806697
Nicaragua,NIC,2020,88.6381231228968
Nicaragua,NIC,2019,94.0422159246213
Nicaragua,NIC,2018,93.9847404925404
Nicaragua,NIC,2017,96.3805864351182
Nicaragua,NIC,2016,93.8137278130087
Nicaragua,NIC,2015,98.194164594236
Niger,NER,2024,24.388946208843
Niger,NER,2023,30.7176535069056
Niger,NER,2022,37.1460454100715
Niger,NER,2021,38.0460948786617
Niger,NER,2020,36.3388196908038
Niger,NER,2019,39.289303673296
Niger,NER,2018,38.2929695977016
Niger,NER,2017,39.0298956366247
Niger,NER,2016,36.6748378115692
Niger,NER,2015,44.727430371186
Nigeria,NGA,2024,
Nigeria,NGA,2023,
Nigeria,NGA,2022,
Nigeria,NGA,2021,
Nigeria,NGA,2020,
Nigeria,NGA,2019,
Nigeria,NGA,2018,
Nigeria,NGA,2017,
Nigeria,NGA,2016,
Nigeria,NGA,2015,
North Macedonia,MKD,2024,136.324876175556
North Macedonia,MKD,2023,147.79425348309
North Macedonia,MKD,2022,166.147357379878
North Macedonia,MKD,2021,146.721411484074
North Macedonia,MKD,2020,128.241244322257
North Macedonia,MKD,2019,138.576231840539
North Macedonia,MKD,2018,133.215207648008
North Macedonia,MKD,2017,124.13728389629
North Macedonia,MKD,2016,116.185408418026
North Macedonia,MKD,2015,113.698443879103
Northern Mariana Islands,MNP,2024,
Northern Mariana Islands,MNP,2023,
Northern Mariana Islands,MNP,2022,93.1569343065693
Northern Mariana Islands,MNP,2021,78.8840262582057
Northern Mariana Islands,MNP,2020,78.9838337182448
Northern Mariana Islands,MNP,2019,104.749787955895
Northern Mariana Islands,MNP,2018,108.762490392006
Northern Mariana Islands,MNP,2017,131.410256410256
Northern Mariana Islands,MNP,2016,152.845528455285
Northern Mariana Islands,MNP,2015,122.747252747253
Norway,NOR,2024,79.5796368227724
Norway,NOR,2023,77.401189583706
Norway,NOR,2022,79.9216011363033
Norway,NOR,2021,69.1060572345311
Norway,NOR,2020,63.3673184179043
Norway,NOR,2019,68.880243105732
Norway,NOR,2018,68.1761206012317
Norway,NOR,2017,67.1957153368952
Norway,NOR,2016,67.3341230829057
Norway,NOR,2015,68.8351790107466
Oman,OMN,2024,114.852671596819
Oman,OMN,2023,106.446731102604
Oman,OMN,2022,105.745009280655
Oman,OMN,2021,95.9494877293305
Oman,OMN,2020,91.8758908014472
Oman,OMN,2019,86.4782010313236
Oman,OMN,2018,89.2792178262847
Oman,OMN,2017,88.9531480182956
Oman,OMN,2016,82.8642642018901
Oman,OMN,2015,96.3775801852347
Pakistan,PAK,2024,27.5653309105795
Pakistan,PAK,2023,28.4676925469837
Pakistan,PAK,2022,33.031353478032
Pakistan,PAK,2021,27.0304204125548
Pakistan,PAK,2020,26.7162807328814
Pakistan,PAK,2019,28.9055769867032
Pakistan,PAK,2018,27.6260570796337
Pakistan,PAK,2017,25.472035002344
Pakistan,PAK,2016,24.7015780480573
Pakistan,PAK,2015,26.6881860172247
Palau,PLW,2024,105.811955583144
Palau,PLW,2023,106.757623549153
Palau,PLW,2022,103.651854764975
Palau,PLW,2021,79.5791429216543
Palau,PLW,2020,104.430720909895
Palau,PLW,2019,115.497705299446
Palau,PLW,2018,117.771970509059
Palau,PLW,2017,122.650636452895
Palau,PLW,2016,118.759866134181
Palau,PLW,2015,128.207298267542
Panama,PAN,2024,83.6737788620216
Panama,PAN,2023,88.3489105169795
Panama,PAN,2022,93.4752688552496
Panama,PAN,2021,80.1334635232887
Panama,PAN,2020,68.700423510603
Panama,PAN,2019,80.4286505649569
Panama,PAN,2018,86.1309615112445
Panama,PAN,2017,84.0475372402933
Panama,PAN,2016,84.3959718738111
Panama,PAN,2015,96.5791573428957
Papua New Guinea,PNG,2024,
Papua New Guinea,PNG,2023,
Papua New Guinea,PNG,2022,
Papua New Guinea,PNG,2021,
Papua New Guinea,PNG,2020,
Papua New Guinea,PNG,2019,
Papua New Guinea,PNG,2018,
Papua New Guinea,PNG,2017,
Papua New Guinea,PNG,2016,
Papua New Guinea,PNG,2015,
Paraguay,PRY,2024,77.0944384539197
Paraguay,PRY,2023,82.5777252296516
Paraguay,PRY,2022,73.8736311444119
Paraguay,PRY,2021,69.7320126827159
Paraguay,PRY,2020,62.7602174748561
Paraguay,PRY,2019,71.2221617342433
Paraguay,PRY,2018,72.069223625915
Paraguay,PRY,2017,71.0801344038377
Paraguay,PRY,2016,67.7593152322047
Paraguay,PRY,2015,66.9150655259573
Peru,PER,2024,51.6811479870417
Peru,PER,2023,50.9070307213493
Peru,PER,2022,57.2727003111939
Peru,PER,2021,55.4083231938774
Peru,PER,2020,44.245967197744
Peru,PER,2019,46.9435053754409
Peru,PER,2018,48.631470171736
Peru,PER,2017,47.5135503619971
Peru,PER,2016,45.3888411964154
Peru,PER,2015,45.1627686891148
Philippines,PHL,2024,65.8637883882752
Philippines,PHL,2023,67.4199693171606
Philippines,PHL,2022,72.4296836107599
Philippines,PHL,2021,63.4846098136712
Philippines,PHL,2020,58.1695603022281
Philippines,PHL,2019,68.8418422595678
Philippines,PHL,2018,72.1633982990273
Philippines,PHL,2017,68.1683697426727
Philippines,PHL,2016,61.7760657653871
Philippines,PHL,2015,59.1415921053094
Poland,POL,2024,100.359442847164
Poland,POL,2023,110.024935041815
Poland,POL,2022,123.021332860345
Poland,POL,2021,110.874283021945
Poland,POL,2020,99.2590912303436
Poland,POL,2019,101.581033817373
Poland,POL,2018,102.442462168005
Poland,POL,2017,100.56589524628
Poland,POL,2016,96.8659028060623
Poland,POL,2015,92.2554272741942
Portugal,PRT,2024,89.6615637070518
Portugal,PRT,2023,93.1358537072038
Portugal,PRT,2022,101.364146479435
Portugal,PRT,2021,85.8735452148975
Portugal,PRT,2020,76.5086407209215
Portugal,PRT,2019,86.7709889083586
Portugal,PRT,2018,86.7356954918399
Portugal,PRT,2017,84.8077923069539
Portugal,PRT,2016,79.5223464844001
Portugal,PRT,2015,80.6346756266443
Puerto Rico (US),PRI,2024,94.6225085555605
Puerto Rico (US),PRI,2023,101.657550951677
Puerto Rico (US),PRI,2022,98.2564691765992
Puerto Rico (US),PRI,2021,96.7453625315476
Puerto Rico (US),PRI,2020,103.509811317462
Puerto Rico (US),PRI,2019,107.571456836722
Puerto Rico (US),PRI,2018,106.001202479048
Puerto Rico (US),PRI,2017,113.131649032582
Puerto Rico (US),PRI,2016,110.274045470098
Puerto Rico (US),PRI,2015,108.880634192821
Qatar,QAT,2024,
Qatar,QAT,2023,
Qatar,QAT,2022,100.213647199618
Qatar,QAT,2021,92.7791585715125
Qatar,QAT,2020,90.0190948833102
Qatar,QAT,2019,90.0463755485388
Qatar,QAT,2018,91.838448978201
Qatar,QAT,2017,91.4945879195194
Qatar,QAT,2016,89.5476001199351
Qatar,QAT,2015,93.7076041736357
Romania,ROU,2024,77.2149837939003
Romania,ROU,2023,83.3753324062231
Romania,ROU,2022,93.9496509383447
Romania,ROU,2021,87.0711965460145
Romania,ROU,2020,78.3616463562709
Romania,ROU,2019,84.9063630584793
Romania,ROU,2018,87.0911701095809
Romania,ROU,2017,87.1560645667801
Romania,ROU,2016,85.8925282906884
Romania,ROU,2015,83.5205767017155
Russian Federation,RUS,2024,39.4184058815423
Russian Federation,RUS,2023,41.3395116492933
Russian Federation,RUS,2022,42.7663082313349
Russian Federation,RUS,2021,50.5861954621752
Russian Federation,RUS,2020,45.9669082029127
Russian Federation,RUS,2019,49.2287536619033
Russian Federation,RUS,2018,51.5809003703964
Russian Federation,RUS,2017,46.8765243371311
Russian Federation,RUS,2016,46.5181198396096
Russian Federation,RUS,2015,49.3593493116887
Rwanda,RWA,2024,71.6868069548772
Rwanda,RWA,2023,66.8925839339472
Rwanda,RWA,2022,60.9591709408266
Rwanda,RWA,2021,59.8007993935018
Rwanda,RWA,2020,44.3511840604967
Rwanda,RWA,2019,48.892715033759
Rwanda,RWA,2018,47.9830578657248
Rwanda,RWA,2017,54.2079656602139
Rwanda,RWA,2016,50.08973657056
Rwanda,RWA,2015,45.7348675761767
Samoa,WSM,2024,79.5241475635456
Samoa,WSM,2023,80.8405125709078
Samoa,WSM,2022,60.8477789845035
Samoa,WSM,2021,59.7697795919357
Samoa,WSM,2020,77.4847998856019
Samoa,WSM,2019,83.3310795816457
Samoa,WSM,2018,78.9349684295151
Samoa,WSM,2017,74.0110807608335
Samoa,WSM,2016,75.2118174672901
Samoa,WSM,2015,74.6343550051873
San Marino,SMR,2024,
San Marino,SMR,2023,340.983400117352
San Marino,SMR,2022,370.43607698812
San Marino,SMR,2021,342.470171021559
San Marino,SMR,2020,304.903169667588
San Marino,SMR,2019,307.264770546858
San Marino,SMR,2018,309.487954987512
San Marino,SMR,2017,313.850322940524
San Marino,SMR,2016,320.146095231777
San Marino,SMR,2015,321.364011035718
Sao Tome and Principe,STP,2024,44.2789124818003
Sao Tome and Principe,STP,2023,46.9745787336632
Sao Tome and Principe,STP,2022,64.9920379103896
Sao Tome and Principe,STP,2021,57.9403473155232
Sao Tome and Principe,STP,2020,48.6640079711896
Sao Tome and Principe,STP,2019,67.5747989988655
Sao Tome and Principe,STP,2018,79.2002901440524
Sao Tome and Principe,STP,2017,92.8973617603292
Sao Tome and Principe,STP,2016,100.395470605091
Sao Tome and Principe,STP,2015,112.659579338965
Saudi Arabia,SAU,2024,56.4049374147889
Saudi Arabia,SAU,2023,55.7974682325487
Saudi Arabia,SAU,2022,56.8241647749332
Saudi Arabia,SAU,2021,50.8839263398787
Saudi Arabia,SAU,2020,47.533159225048
Saudi Arabia,SAU,2019,56.7938204886513
Saudi Arabia,SAU,2018,59.1029104697141
Saudi Arabia,SAU,2017,59.5319791578229
Saudi Arabia,SAU,2016,57.9216635110364
Saudi Arabia,SAU,2015,67.1052692300592
Senegal,SEN,2024,68.2363510312865
Senegal,SEN,2023,71.5942815846823
Senegal,SEN,2022,79.3974220189679
Senegal,SEN,2021,69.3759939883832
Senegal,SEN,2020,60.0468716137065
Senegal,SEN,2019,64.2362506061005
Senegal,SEN,2018,61.7898394793183
Senegal,SEN,2017,57.8165678119905
Senegal,SEN,2016,54.1081692072139
Senegal,SEN,2015,58.1103376742017
Serbia,SRB,2024,111.725028388916
Serbia,SRB,2023,114.49206464322
Serbia,SRB,2022,131.913292283516
Serbia,SRB,2021,112.342298324945
Serbia,SRB,2020,100.324460810129
Serbia,SRB,2019,107.577309546092
Serbia,SRB,2018,105.563713028559
Serbia,SRB,2017,102.740445166934
Serbia,SRB,2016,97.6906940431804
Serbia,SRB,2015,93.5281477663237
Seychelles,SYC,2024,175.872982613261
Seychelles,SYC,2023,183.842116553333
Seychelles,SYC,2022,191.578843890135
Seychelles,SYC,2021,183.77081501466
Seychelles,SYC,2020,153.48333156592
Seychelles,SYC,2019,173.407846880196
Seychelles,SYC,2018,185.7075372109
Seychelles,SYC,2017,197.442236417869
Seychelles,SYC,2016,180.866188390939
Seychelles,SYC,2015,187.475012467679
Sierra Leone,SLE,2024,40.5454450723139
Sierra Leone,SLE,2023,55.286796968766
Sierra Leone,SLE,2022,45.054212809586
Sierra Leone,SLE,2021,42.1435161621354
Sierra Leone,SLE,2020,30.613100943757
Sierra Leone,SLE,2019,37.5619529967261
Sierra Leone,SLE,2018,37.3774603119412
Sierra Leone,SLE,2017,41.5213782343591
Sierra Leone,SLE,2016,43.0672126969961
Sierra Leone,SLE,2015,36.4823958242319
Singapore,SGP,2024,313.299377202408
Singapore,SGP,2023,323.7012199919
Singapore,SGP,2022,330.246917062891
Singapore,SGP,2021,326.53325458764
Singapore,SGP,2020,331.080556828077
Singapore,SGP,2019,324.270088576625
Singapore,SGP,2018,325.725809994853
Singapore,SGP,2017,315.401433455385
Singapore,SGP,2016,301.338866227561
Singapore,SGP,2015,329.471398940262
Sint Maarten (Dutch part),SXM,2024,
Sint Maarten (Dutch part),SXM,2023,
Sint Maarten (Dutch part),SXM,2022,
Sint Maarten (Dutch part),SXM,2021,
Sint Maarten (Dutch part),SXM,2020,
Sint Maarten (Dutch part),SXM,2019,
Sint Maarten (Dutch part),SXM,2018,
Sint Maarten (Dutch part),SXM,2017,
Sint Maarten (Dutch part),SXM,2016,
Sint Maarten (Dutch part),SXM,2015,
Slovak Republic,SVK,2024,171.212800151635
Slovak Republic,SVK,2023,181.39087235645
Slovak Republic,SVK,2022,204.056318531151
Slovak Republic,SVK,2021,181.97948448512
Slovak Republic,SVK,2020,167.534173320366
Slovak Republic,SVK,2019,183.722608631236
Slovak Republic,SVK,2018,188.732964699496
Slovak Republic,SVK,2017,186.644687399549
Slovak Republic,SVK,2016,182.757379596201
Slovak Republic,SVK,2015,179.42602289503
Slovenia,SVN,2024,155.657928684474
Slovenia,SVN,2023,160.1596693009
Slovenia,SVN,2022,186.647076274632
Slovenia,SVN,2021,161.788727511439
Slovenia,SVN,2020,147.549008584942
Slovenia,SVN,2019,160.044275685249
Slovenia,SVN,2018,162.613493975851
Slovenia,SVN,2017,158.70213584467
Slovenia,SVN,2016,148.238448080388
Slovenia,SVN,2015,147.218367714503
Solomon Islands,SLB,2024,111.352972154204
Solomon Islands,SLB,2023,101.134531825762
Solomon Islands,SLB,2022,74.8355405899571
Solomon Islands,SLB,2021,67.4200567620007
Solomon Islands,SLB,2020,60.2204367377792
Solomon Islands,SLB,2019,82.9985659020552
Solomon Islands,SLB,2018,88.4949614655388
Solomon Islands,SLB,2017,82.1974922027324
Solomon Islands,SLB,2016,85.54984577725
Solomon Islands,SLB,2015,88.1884859107326
"Somalia, Fed. Rep.",SOM,2024,130.325060583271
"Somalia, Fed. Rep.",SOM,2023,103.121007483117
"Somalia, Fed. Rep.",SOM,2022,90.7576203077526
"Somalia, Fed. Rep.",SOM,2021,79.0994411051355
"Somalia, Fed. Rep.",SOM,2020,75.6954102920723
"Somalia, Fed. Rep.",SOM,2019,70.2980591497227
"Somalia, Fed. Rep.",SOM,2018,73.8219230280706
"Somalia, Fed. Rep.",SOM,2017,68.6756490932841
"Somalia, Fed. Rep.",SOM,2016,74.3615625516249
"Somalia, Fed. Rep.",SOM,2015,76.4793322385239
South Africa,ZAF,2024,61.646770473025
South Africa,ZAF,2023,65.6798759740707
South Africa,ZAF,2022,64.94713440234
South Africa,ZAF,2021,56.1647136277546
South Africa,ZAF,2020,50.7596590804177
South Africa,ZAF,2019,53.8979964081406
South Africa,ZAF,2018,54.4855451276341
South Africa,ZAF,2017,53.5359318293741
South Africa,ZAF,2016,55.8612575048782
South Africa,ZAF,2015,56.7266761447156
South Sudan,SSD,2024,
South Sudan,SSD,2023,
South Sudan,SSD,2022,
South Sudan,SSD,2021,
South Sudan,SSD,2020,
South Sudan,SSD,2019,
South Sudan,SSD,2018,
South Sudan,SSD,2017,
South Sudan,SSD,2016,
South Sudan,SSD,2015,65.5513491845003
Spain,ESP,2024,69.9502612382631
Spain,ESP,2023,71.7976366055733
Spain,ESP,2022,78.4657338703054
Spain,ESP,2021,66.524588943191
Spain,ESP,2020,59.4461280147076
Spain,ESP,2019,66.3662250440692
Spain,ESP,2018,67.0094103982921
Spain,ESP,2017,66.167446137857
Spain,ESP,2016,63.1886778507294
Spain,ESP,2015,63.5820412248232
Sri Lanka,LKA,2024,42.1196098331113
Sri Lanka,LKA,2023,43.3476681195134
Sri Lanka,LKA,2022,46.6826080179359
Sri Lanka,LKA,2021,41.2288463294978
Sri Lanka,LKA,2020,37.0891188568192
Sri Lanka,LKA,2019,49.4255238852768
Sri Lanka,LKA,2018,49.8093967520437
Sri Lanka,LKA,2017,47.1404098001494
Sri Lanka,LKA,2016,46.4715370250761
Sri Lanka,LKA,2015,46.9179708088698
St. Kitts and Nevis,KNA,2024,
St. Kitts and Nevis,KNA,2023,
St. Kitts and Nevis,KNA,2022,
St. Kitts and Nevis,KNA,2021,
St. Kitts and Nevis,KNA,2020,
St. Kitts and Nevis,KNA,2019,
St. Kitts and Nevis,KNA,2018,
St. Kitts and Nevis,KNA,2017,
St. Kitts and Nevis,KNA,2016,
St. Kitts and Nevis,KNA,2015,
St. Lucia,LCA,2024,
St. Lucia,LCA,2023,
St. Lucia,LCA,2022,
St. Lucia,LCA,2021,
St. Lucia,LCA,2020,
St. Lucia,LCA,2019,
St. Lucia,LCA,2018,
St. Lucia,LCA,2017,
St. Lucia,LCA,2016,
St. Lucia,LCA,2015,
St. Martin (French part),MAF,2024,
St. Martin (French part),MAF,2023,
St. Martin (French part),MAF,2022,
St. Martin (French part),MAF,2021,
St. Martin (French part),MAF,2020,
St. Martin (French part),MAF,2019,
St. Martin (French part),MAF,2018,
St. Martin (French part),MAF,2017,
St. Martin (French part),MAF,2016,
St. Martin (French part),MAF,2015,
St. Vincent and the Grenadines,VCT,2024,
St. Vincent and the Grenadines,VCT,2023,
St. Vincent and the Grenadines,VCT,2022,
St. Vincent and the Grenadines,VCT,2021,
St. Vincent and the Grenadines,VCT,2020,
St. Vincent and the Grenadines,VCT,2019,
St. Vincent and the Grenadines,VCT,2018,
St. Vincent and the Grenadines,VCT,2017,
St. Vincent and the Grenadines,VCT,2016,
St. Vincent and the Grenadines,VCT,2015,
Sudan,SDN,2024,1.99541210225008
Sudan,SDN,2023,2.47372878267665
Sudan,SDN,2022,2.69883443585856
Sudan,SDN,2021,4.12754863828426
Sudan,SDN,2020,9.95514507626151
Sudan,SDN,2019,26.1196204552625
Sudan,SDN,2018,21.8679187274323
Sudan,SDN,2017,17.8313898297102
Sudan,SDN,2016,15.2816698903461
Sudan,SDN,2015,18.3782728546541
Suriname,SUR,2024,
Suriname,SUR,2023,
Suriname,SUR,2022,
Suriname,SUR,2021,
Suriname,SUR,2020,
Suriname,SUR,2019,
Suriname,SUR,2018,
Suriname,SUR,2017,
Suriname,SUR,2016,
Suriname,SUR,2015,
Sweden,SWE,2024,105.967492313344
Sweden,SWE,2023,107.619709443974
Sweden,SWE,2022,107.111751826512
Sweden,SWE,2021,91.1102374413042
Sweden,SWE,2020,84.4745958141618
Sweden,SWE,2019,92.7511390290561
Sweden,SWE,2018,90.4087142361701
Sweden,SWE,2017,86.0693088740521
Sweden,SWE,2016,83.4519478574149
Sweden,SWE,2015,84.1730765958171
Switzerland,CHE,2024,130.354516041578
Switzerland,CHE,2023,129.7371945484
Switzerland,CHE,2022,136.235871048363
Switzerland,CHE,2021,128.004119652561
Switzerland,CHE,2020,121.451100609762
Switzerland,CHE,2019,123.022509832864
Switzerland,CHE,2018,123.499829706856
Switzerland,CHE,2017,122.948395589146
Switzerland,CHE,2016,122.941735178779
Switzerland,CHE,2015,116.370019931647
Syrian Arab Republic,SYR,2024,
Syrian Arab Republic,SYR,2023,
Syrian Arab Republic,SYR,2022,35.4372421451582
Syrian Arab Republic,SYR,2021,59.002012246256
Syrian Arab Republic,SYR,2020,43.1916195452227
Syrian Arab Republic,SYR,2019,41.9994681765976
Syrian Arab Republic,SYR,2018,50.6591076441391
Syrian Arab Republic,SYR,2017,61.0508545098696
Syrian Arab Republic,SYR,2016,67.1119407366416
Syrian Arab Republic,SYR,2015,51.0862130409438
Tajikistan,TJK,2024,59.0899316296485
Tajikistan,TJK,2023,65.6347010367354
Tajikistan,TJK,2022,65.4355115893577
Tajikistan,TJK,2021,71.825937435383
Tajikistan,TJK,2020,55.7491040194954
Tajikistan,TJK,2019,56.0450159145896
Tajikistan,TJK,2018,55.8461114113303
Tajikistan,TJK,2017,53.7861046057767
Tajikistan,TJK,2016,55.7246446907573
Tajikistan,TJK,2015,49.9378160689555
Tanzania,TZA,2024,41.3081068648568
Tanzania,TZA,2023,38.212034806339
Tanzania,TZA,2022,35.0034517101994
Tanzania,TZA,2021,29.9151840074048
Tanzania,TZA,2020,27.9630151969884
Tanzania,TZA,2019,33.0185892502311
Tanzania,TZA,2018,32.6426099043737
Tanzania,TZA,2017,33.1125919853124
Tanzania,TZA,2016,35.4204704002636
Tanzania,TZA,2015,40.7576808778314
Thailand,THA,2024,135.724935837766
Thailand,THA,2023,128.792359690165
Thailand,THA,2022,132.813458288082
Thailand,THA,2021,117.131472183199
Thailand,THA,2020,97.6624419371158
Thailand,THA,2019,109.689514715166
Thailand,THA,2018,120.841864730984
Thailand,THA,2017,120.891427433638
Thailand,THA,2016,120.57522728913
Thailand,THA,2015,124.839662152526
Timor-Leste,TLS,2024,95.4485030105899
Timor-Leste,TLS,2023,89.3046490972644
Timor-Leste,TLS,2022,97.621108820704
Timor-Leste,TLS,2021,99.8600009384765
Timor-Leste,TLS,2020,84.7503111042388
Timor-Leste,TLS,2019,70.6142440551536
Timor-Leste,TLS,2018,64.8191831225499
Timor-Leste,TLS,2017,58.6347507796182
Timor-Leste,TLS,2016,60.310621759226
Timor-Leste,TLS,2015,60.0769209292639
Togo,TGO,2024,
Togo,TGO,2023,59.9291777017427
Togo,TGO,2022,61.575092396894
Togo,TGO,2021,56.3775580757321
Togo,TGO,2020,55.0659513954403
Togo,TGO,2019,56.3398500747576
Togo,TGO,2018,57.5737388499452
Togo,TGO,2017,58.2088602526732
Togo,TGO,2016,66.4450409805081
Togo,TGO,2015,69.1281378813376
Tonga,TON,2024,77.5794710114187
Tonga,TON,2023,79.6239257000079
Tonga,TON,2022,70.1272718284375
Tonga,TON,2021,68.5461517477239
Tonga,TON,2020,81.849496682175
Tonga,TON,2019,88.045385533046
Tonga,TON,2018,86.1039702691392
Tonga,TON,2017,88.0434925855836
Tonga,TON,2016,87.7771750789587
Tonga,TON,2015,81.3902291563255
Trinidad and Tobago,TTO,2024,
Trinidad and Tobago,TTO,2023,
Trinidad and Tobago,TTO,2022,
Trinidad and Tobago,TTO,2021,
Trinidad and Tobago,TTO,2020,
Trinidad and Tobago,TTO,2019,
Trinidad and Tobago,TTO,2018,
Trinidad and Tobago,TTO,2017,
Trinidad and Tobago,TTO,2016,
Trinidad and Tobago,TTO,2015,
Tunisia,TUN,2024,106.298549204247
Tunisia,TUN,2023,112.128858013354
Tunisia,TUN,2022,116.095794384146
Tunisia,TUN,2021,93.6334140664079
Tunisia,TUN,2020,84.3333297071767
Tunisia,TUN,2019,102.332614725789
Tunisia,TUN,2018,103.871824260635
Tunisia,TUN,2017,95.8091979825804
Tunisia,TUN,2016,87.0926643641466
Tunisia,TUN,2015,87.2485306596052
Turkiye,TUR,2024,54.5988061195916
Turkiye,TUR,2023,65.6832084738667
Turkiye,TUR,2022,79.8982722314341
Turkiye,TUR,2021,69.6088976086437
Turkiye,TUR,2020,60.389853117297
Turkiye,TUR,2019,62.5784589326239
Turkiye,TUR,2018,62.8251323851165
Turkiye,TUR,2017,56.1356585158689
Turkiye,TUR,2016,48.870183807987
Turkiye,TUR,2015,51.8749252596832
Turkmenistan,TKM,2024,28.7345237411748
Turkmenistan,TKM,2023,34.1794035540188
Turkmenistan,TKM,2022,37.8107225896924
Turkmenistan,TKM,2021,33.4124528498008
Turkmenistan,TKM,2020,29.9541700399769
Turkmenistan,TKM,2019,37.6560517756178
Turkmenistan,TKM,2018,41.6378669600992
Turkmenistan,TKM,2017,47.3983995269018
Turkmenistan,TKM,2016,58.2932324852085
Turkmenistan,TKM,2015,73.2280034158293
Turks and Caicos Islands,TCA,2024,
Turks and Caicos Islands,TCA,2023,
Turks and Caicos Islands,TCA,2022,
Turks and Caicos Islands,TCA,2021,
Turks and Caicos Islands,TCA,2020,
Turks and Caicos Islands,TCA,2019,
Turks and Caicos Islands,TCA,2018,
Turks and Caicos Islands,TCA,2017,
Turks and Caicos Islands,TCA,2016,
Turks and Caicos Islands,TCA,2015,
Tuvalu,TUV,2024,
Tuvalu,TUV,2023,
Tuvalu,TUV,2022,
Tuvalu,TUV,2021,
Tuvalu,TUV,2020,
Tuvalu,TUV,2019,
Tuvalu,TUV,2018,
Tuvalu,TUV,2017,
Tuvalu,TUV,2016,
Tuvalu,TUV,2015,
Uganda,UGA,2024,42.6527889088562
Uganda,UGA,2023,33.3416963302219
Uganda,UGA,2022,34.5053019270937
Uganda,UGA,2021,41.7136307424781
Uganda,UGA,2020,37.0006923916369
Uganda,UGA,2019,39.3610539647435
Uganda,UGA,2018,36.6384055999567
Uganda,UGA,2017,36.8370529334101
Uganda,UGA,2016,31.2093620232119
Uganda,UGA,2015,37.6892983324358
Ukraine,UKR,2024,79.6884673892276
Ukraine,UKR,2023,77.5096141935657
Ukraine,UKR,2022,87.3965139907244
Ukraine,UKR,2021,82.69796136345
Ukraine,UKR,2020,79.1564523761815
Ukraine,UKR,2019,90.5112342910763
Ukraine,UKR,2018,99.1998150718675
Ukraine,UKR,2017,104.034982911399
Ukraine,UKR,2016,105.521204913122
Ukraine,UKR,2015,107.806616298156
United Arab Emirates,ARE,2024,
United Arab Emirates,ARE,2023,199.044950127107
United Arab Emirates,ARE,2022,185.741660631894
United Arab Emirates,ARE,2021,182.909401076776
United Arab Emirates,ARE,2020,181.291940227998
United Arab Emirates,ARE,2019,163.822149025614
United Arab Emirates,ARE,2018,154.747042166299
United Arab Emirates,ARE,2017,165.476523652994
United Arab Emirates,ARE,2016,165.394966240337
United Arab Emirates,ARE,2015,164.286142899252
United Kingdom,GBR,2024,62.839052044584
United Kingdom,GBR,2023,64.9923841747803
United Kingdom,GBR,2022,69.1989264413981
United Kingdom,GBR,2021,58.53838629291
United Kingdom,GBR,2020,59.1598893030611
United Kingdom,GBR,2019,65.0035664177054
United Kingdom,GBR,2018,64.9097721959201
United Kingdom,GBR,2017,63.1899245764158
United Kingdom,GBR,2016,59.8395315138259
United Kingdom,GBR,2015,57.125044605439
United States,USA,2024,25.0160172978284
United States,USA,2023,24.9292981752847
United States,USA,2022,26.9078981557739
United States,USA,2021,25.2327260228331
United States,USA,2020,23.1399437509149
United States,USA,2019,26.2584806245428
United States,USA,2018,27.4453591302618
United States,USA,2017,27.1253382222874
United States,USA,2016,26.4525977865465
United States,USA,2015,27.6882139340768
Uruguay,URY,2024,51.4582237554765
Uruguay,URY,2023,52.3273108387018
Uruguay,URY,2022,60.2026828336525
Uruguay,URY,2021,58.3150555063308
Uruguay,URY,2020,47.7318331202564
Uruguay,URY,2019,49.7448660724665
Uruguay,URY,2018,47.7913453459107
Uruguay,URY,2017,46.3779636198842
Uruguay,URY,2016,48.4705353074514
Uruguay,URY,2015,45.3282408087534
Uzbekistan,UZB,2024,57.5295432552977
Uzbekistan,UZB,2023,63.102194304905
Uzbekistan,UZB,2022,60.0483582576289
Uzbekistan,UZB,2021,54.7477822134912
Uzbekistan,UZB,2020,53.1070769988551
Uzbekistan,UZB,2019,62.3003782302878
Uzbekistan,UZB,2018,61.395110017578
Uzbekistan,UZB,2017,41.0443062055515
Uzbekistan,UZB,2016,25.6926479568511
Uzbekistan,UZB,2015,27.1724545801626
Vanuatu,VUT,2024,73.3835043414732
Vanuatu,VUT,2023,78.0648945040347
Vanuatu,VUT,2022,70.4738394846168
Vanuatu,VUT,2021,60.1426638378911
Vanuatu,VUT,2020,65.4819913449416
Vanuatu,VUT,2019,85.2923789349229
Vanuatu,VUT,2018,89.6801368961432
Vanuatu,VUT,2017,90.0680828139658
Vanuatu,VUT,2016,93.2943778278248
